Nombre,Subestacion,Nodo,S[MVA],PF[cos],P[MW],Q[MW]
lod_7235_1,CYPRESS 2_115 kV/CYPRESS 2 0/CYPRESS 2_115 kV/CYPRE_1/115.000000,CYPRESS 2 0,157.585236,0.962127,151.617004,42.958000
lod_7247_1,DAMON_115 kV/DAMON 0/DAMON_115 kV/DAMON_1/115.000000,DAMON 0,7.118728,0.962110,6.849000,1.941000
lod_7247_2,DAMON_115 kV/DAMON 0/DAMON_115 kV/DAMON_1/115.000000,DAMON 0,2.444475,0.962170,2.352000,0.666000
lod_7412_1,DANBURY_115 kV/DANBURY 0/DANBURY_115 kV/DANBU_1/115.000000,DANBURY 0,8.927221,0.962113,8.589000,2.434000
lod_7041_1,DAYTON_115 kV/DAYTON 1/DAYTON_115 kV/DAYTO_1/115.000000,DAYTON 1,97.580772,0.962126,93.885002,26.601000
lod_7106_1,DEER PARK_115 kV/DEER PARK 2/DEER PARK_115 kV/DEER _1/115.000000,DEER PARK 2,95.694389,0.962125,92.070000,26.087000
lod_7072_1,DICKINSON_115 kV/DICKINSON 0/DICKINSON_115 kV/DICKI_1/115.000000,DICKINSON 0,121.000664,0.962127,116.417999,32.985001
lod_7299_1,EAGLE LAKE_115 kV/EAGLE LAKE 0/EAGLE LAKE_115 kV/EAGLE_1/115.000000,EAGLE LAKE 0,18.789597,0.962128,18.077999,5.122000
lod_7299_2,EAGLE LAKE_115 kV/EAGLE LAKE 0/EAGLE LAKE_115 kV/EAGLE_1/115.000000,EAGLE LAKE 0,0.330491,0.962206,0.318000,0.090000
lod_7364_1,EAST BERNARD_115 kV/EAST BERNARD 0/EAST BERNARD_115 kV/EAST _1/115.000000,EAST BERNARD 0,14.829757,0.962120,14.268000,4.043000
lod_7337_1,EDNA_115 kV/EDNA 0/EDNA_115 kV/EDNA__1/115.000000,EDNA 0,25.527836,0.962126,24.561001,6.959000
lod_7069_1,EL CAMPO_115 kV/EL CAMPO 1/EL CAMPO_115 kV/EL CA_1/115.000000,EL CAMPO 1,53.175972,0.962126,51.161999,14.496000
lod_7430_1,FREEPORT 2_115 kV/FREEPORT 2 2/FREEPORT 2_115 kV/FREEP_1/115.000000,FREEPORT 2 2,48.763805,0.962128,46.917000,13.293000
lod_7380_1,FREEPORT 3_115 kV/FREEPORT 3 0/FREEPORT 3_115 kV/FREEP_1/115.000000,FREEPORT 3 0,54.292168,0.962128,52.236000,14.800000
lod_7179_1,FRESNO_115 kV/FRESNO 0/FRESNO_115 kV/FRESN_1/115.000000,FRESNO 0,60.587559,0.962128,58.292999,16.516001
lod_7317_1,FRIENDSWOOD_115 kV/FRIENDSWOOD 0/FRIENDSWOOD_115 kV/FRIEN_1/115.000000,FRIENDSWOOD 0,148.533554,0.962126,142.908005,40.491001
lod_7237_1,FULSHEAR_115 kV/FULSHEAR 0/FULSHEAR_115 kV/FULSH_1/115.000000,FULSHEAR 0,15.684141,0.962118,15.090000,4.276000
lod_7074_1,GALVESTON 1_115 kV/GALVESTON 1 1/GALVESTON 1_115 kV/GALVE_1/115.000000,GALVESTON 1 1,71.850319,0.962125,69.128998,19.587000
lod_7405_1,GALVESTON 2_115 kV/GALVESTON 2 0/GALVESTON 2_115 kV/GALVE_1/115.000000,GALVESTON 2 0,55.355480,0.962127,53.258999,15.090000
lod_7363_1,GALVESTON 3_115 kV/GALVESTON 3 0/GALVESTON 3_115 kV/GALVE_1/115.000000,GALVESTON 3 0,27.635777,0.962122,26.589001,7.534000
lod_7277_1,GANADO_115 kV/GANADO 0/GANADO_115 kV/GANAD_1/115.000000,GANADO 0,16.622456,0.962132,15.993000,4.531000
lod_7202_1,HEMPSTEAD_115 kV/HEMPSTEAD 0/HEMPSTEAD_115 kV/HEMPS_1/115.000000,HEMPSTEAD 0,37.345268,0.962130,35.931000,10.180000
lod_7251_1,HOCKLEY_115 kV/HOCKLEY 0/HOCKLEY_115 kV/HOCKL_1/115.000000,HOCKLEY 0,37.017937,0.962128,35.616001,10.091000
lod_7014_1,HOUSTON 1_115 kV/HOUSTON 1 0/HOUSTON 1_115 kV/HOUST_1/115.000000,HOUSTON 1 0,54.884743,0.962125,52.806000,14.962000
lod_7075_1,HOUSTON 10_115 kV/HOUSTON 10 0/HOUSTON 10_115 kV/HOUST_1/115.000000,HOUSTON 10 0,167.195267,0.962127,160.863007,45.577999
lod_7054_1,HOUSTON 11_115 kV/HOUSTON 11 0/HOUSTON 11_115 kV/HOUST_1/115.000000,HOUSTON 11 0,96.501938,0.962126,92.847000,26.306999
lod_7070_1,HOUSTON 12_115 kV/HOUSTON 12 0/HOUSTON 12_115 kV/HOUST_1/115.000000,HOUSTON 12 0,105.011032,0.962127,101.033997,28.625999
lod_7259_1,HOUSTON 13_115 kV/HOUSTON 13 0/HOUSTON 13_115 kV/HOUST_1/115.000000,HOUSTON 13 0,151.804260,0.962127,146.054993,41.382000
lod_7144_1,HOUSTON 14_115 kV/HOUSTON 14 0/HOUSTON 14_115 kV/HOUST_1/115.000000,HOUSTON 14 0,101.528244,0.962126,97.682999,27.677000
lod_7381_1,HOUSTON 15_115 kV/HOUSTON 15 0/HOUSTON 15_115 kV/HOUST_1/115.000000,HOUSTON 15 0,46.075928,0.962129,44.331001,12.560000
lod_7381_2,HOUSTON 15_115 kV/HOUSTON 15 0/HOUSTON 15_115 kV/HOUST_1/115.000000,HOUSTON 15 0,52.408951,0.962126,50.424000,14.287000
lod_7086_1,HOUSTON 16_115 kV/HOUSTON 16 0/HOUSTON 16_115 kV/HOUST_1/115.000000,HOUSTON 16 0,55.545727,0.962126,53.442001,15.142000
lod_7318_1,HOUSTON 17_115 kV/HOUSTON 17 0/HOUSTON 17_115 kV/HOUST_1/115.000000,HOUSTON 17 0,116.579300,0.962126,112.164001,31.780001
lod_7100_1,HOUSTON 18_115 kV/HOUSTON 18 0/HOUSTON 18_115 kV/HOUST_1/115.000000,HOUSTON 18 0,64.603714,0.962127,62.157001,17.611000
lod_7345_1,HOUSTON 19_115 kV/HOUSTON 19 0/HOUSTON 19_115 kV/HOUST_1/115.000000,HOUSTON 19 0,76.259064,0.962128,73.371002,20.788000
lod_7145_1,HOUSTON 2_115 kV/HOUSTON 2 0/HOUSTON 2_115 kV/HOUST_1/115.000000,HOUSTON 2 0,14.377429,0.962133,13.833000,3.919000
lod_7145_2,HOUSTON 2_115 kV/HOUSTON 2 0/HOUSTON 2_115 kV/HOUST_1/115.000000,HOUSTON 2 0,135.066284,0.962128,129.951004,36.819000
lod_7365_1,HOUSTON 20_115 kV/HOUSTON 20 0/HOUSTON 20_115 kV/HOUST_1/115.000000,HOUSTON 20 0,84.154297,0.962126,80.967003,22.941000
lod_7338_1,HOUSTON 21_115 kV/HOUSTON 21 0/HOUSTON 21_115 kV/HOUST_1/115.000000,HOUSTON 21 0,113.495399,0.962127,109.196999,30.938999
lod_7103_1,HOUSTON 22_115 kV/HOUSTON 22 0/HOUSTON 22_115 kV/HOUST_1/115.000000,HOUSTON 22 0,60.949368,0.962126,58.640999,16.615000
lod_7217_1,HOUSTON 23_115 kV/HOUSTON 23 0/HOUSTON 23_115 kV/HOUST_1/115.000000,HOUSTON 23 0,79.398994,0.962128,76.391998,21.643999
lod_7222_1,HOUSTON 24_115 kV/HOUSTON 24 0/HOUSTON 24_115 kV/HOUST_1/115.000000,HOUSTON 24 0,90.418365,0.962128,86.994003,24.648001
lod_7272_1,HOUSTON 25_115 kV/HOUSTON 25 0/HOUSTON 25_115 kV/HOUST_1/115.000000,HOUSTON 25 0,47.688133,0.962126,45.882000,13.000000
lod_7249_1,HOUSTON 26_115 kV/HOUSTON 26 0/HOUSTON 26_115 kV/HOUST_1/115.000000,HOUSTON 26 0,74.647133,0.962127,71.820000,20.349001
lod_7214_1,HOUSTON 27_115 kV/HOUSTON 27 0/HOUSTON 27_115 kV/HOUST_1/115.000000,HOUSTON 27 0,87.197388,0.962127,83.894997,23.770000
lod_7067_1,HOUSTON 28_115 kV/HOUSTON 28 0/HOUSTON 28_115 kV/HOUST_1/115.000000,HOUSTON 28 0,85.940941,0.962126,82.685997,23.427999
lod_7051_1,HOUSTON 29_115 kV/HOUSTON 29 0/HOUSTON 29_115 kV/HOUST_1/115.000000,HOUSTON 29 0,146.329056,0.962126,140.787003,39.889999
lod_7120_1,HOUSTON 3_115 kV/HOUSTON 3 0/HOUSTON 3_115 kV/HOUST_1/115.000000,HOUSTON 3 0,155.592819,0.962127,149.699997,42.415001
lod_7236_1,HOUSTON 30_115 kV/HOUSTON 30 0/HOUSTON 30_115 kV/HOUST_1/115.000000,HOUSTON 30 0,39.777382,0.962130,38.271000,10.843000
lod_7382_1,HOUSTON 31_115 kV/HOUSTON 31 0/HOUSTON 31_115 kV/HOUST_1/115.000000,HOUSTON 31 0,81.201447,0.962126,78.125999,22.136000
lod_7250_1,HOUSTON 32_115 kV/HOUSTON 32 0/HOUSTON 32_115 kV/HOUST_1/115.000000,HOUSTON 32 0,33.906166,0.962126,32.622002,9.243000
lod_7055_1,HOUSTON 33_115 kV/HOUSTON 33 0/HOUSTON 33_115 kV/HOUST_1/115.000000,HOUSTON 33 0,101.936615,0.962127,98.075996,27.788000
lod_7124_1,HOUSTON 34_115 kV/HOUSTON 34 0/HOUSTON 34_115 kV/HOUST_1/115.000000,HOUSTON 34 0,171.142746,0.962127,164.660995,46.653999
lod_7226_1,HOUSTON 35_115 kV/HOUSTON 35 0/HOUSTON 35_115 kV/HOUST_1/115.000000,HOUSTON 35 0,47.036354,0.962128,45.255001,12.822000
lod_7276_1,HOUSTON 36_115 kV/HOUSTON 36 0/HOUSTON 36_115 kV/HOUST_1/115.000000,HOUSTON 36 0,92.161331,0.962128,88.670998,25.122999
lod_7344_1,HOUSTON 37_115 kV/HOUSTON 37 0/HOUSTON 37_115 kV/HOUST_1/115.000000,HOUSTON 37 0,105.400993,0.962126,101.408997,28.733000
lod_7316_1,HOUSTON 38_115 kV/HOUSTON 38 0/HOUSTON 38_115 kV/HOUST_1/115.000000,HOUSTON 38 0,65.719910,0.962129,63.230999,17.915001
lod_7255_1,HOUSTON 39_115 kV/HOUSTON 39 0/HOUSTON 39_115 kV/HOUST_1/115.000000,HOUSTON 39 0,61.314060,0.962128,58.992001,16.714001
lod_7188_1,HOUSTON 4_115 kV/HOUSTON 4 2/HOUSTON 4_115 kV/HOUST_1/115.000000,HOUSTON 4 2,79.598717,0.962126,76.584000,21.698999
lod_7148_1,HOUSTON 40_115 kV/HOUSTON 40 0/HOUSTON 40_115 kV/HOUST_1/115.000000,HOUSTON 40 0,61.797436,0.962127,59.457001,16.846001
lod_7178_1,HOUSTON 41_115 kV/HOUSTON 41 0/HOUSTON 41_115 kV/HOUST_1/115.000000,HOUSTON 41 0,127.311577,0.962128,122.489998,34.705002
lod_7295_1,HOUSTON 42_115 kV/HOUSTON 42 0/HOUSTON 42_115 kV/HOUST_1/115.000000,HOUSTON 42 0,108.478569,0.962126,104.370003,29.572001
lod_7224_1,HOUSTON 43_115 kV/HOUSTON 43 0/HOUSTON 43_115 kV/HOUST_1/115.000000,HOUSTON 43 0,31.985310,0.962129,30.774000,8.719000
lod_7384_1,HOUSTON 44_115 kV/HOUSTON 44 0/HOUSTON 44_115 kV/HOUST_1/115.000000,HOUSTON 44 0,69.502419,0.962125,66.870003,18.947001
lod_7399_1,HOUSTON 45_115 kV/HOUSTON 45 0/HOUSTON 45_115 kV/HOUST_1/115.000000,HOUSTON 45 0,59.069035,0.962128,56.832001,16.101999
lod_7216_1,HOUSTON 46_115 kV/HOUSTON 46 0/HOUSTON 46_115 kV/HOUST_1/115.000000,HOUSTON 46 0,96.202492,0.962127,92.558998,26.225000
lod_7092_1,HOUSTON 47_115 kV/HOUSTON 47 0/HOUSTON 47_115 kV/HOUST_1/115.000000,HOUSTON 47 0,40.772285,0.962124,39.228001,11.115000
lod_7180_1,HOUSTON 48_115 kV/HOUSTON 48 0/HOUSTON 48_115 kV/HOUST_1/115.000000,HOUSTON 48 0,95.045776,0.962126,91.445999,25.910000
lod_7094_1,HOUSTON 49_115 kV/HOUSTON 49 0/HOUSTON 49_115 kV/HOUST_1/115.000000,HOUSTON 49 0,79.707924,0.962125,76.689003,21.729000
lod_7161_1,HOUSTON 5_115 kV/HOUSTON 5 2/HOUSTON 5_115 kV/HOUST_1/115.000000,HOUSTON 5 2,142.955200,0.962127,137.541000,38.970001
lod_7297_1,HOUSTON 50_115 kV/HOUSTON 50 0/HOUSTON 50_115 kV/HOUST_1/115.000000,HOUSTON 50 0,97.456047,0.962126,93.764999,26.566999
lod_7152_1,HOUSTON 51_115 kV/HOUSTON 51 0/HOUSTON 51_115 kV/HOUST_1/115.000000,HOUSTON 51 0,3.729347,0.962099,3.588000,1.017000
lod_7155_1,HOUSTON 52_115 kV/HOUSTON 52 0/HOUSTON 52_115 kV/HOUST_1/115.000000,HOUSTON 52 0,81.497459,0.962128,78.411003,22.216000
lod_7395_1,HOUSTON 53_115 kV/HOUSTON 53 0/HOUSTON 53_115 kV/HOUST_1/115.000000,HOUSTON 53 0,73.187813,0.962127,70.416000,19.951000
lod_7245_1,HOUSTON 54_115 kV/HOUSTON 54 0/HOUSTON 54_115 kV/HOUST_1/115.000000,HOUSTON 54 0,102.678642,0.962128,98.790001,27.990000
lod_7242_1,HOUSTON 55_115 kV/HOUSTON 55 0/HOUSTON 55_115 kV/HOUST_1/115.000000,HOUSTON 55 0,83.293587,0.962127,80.139000,22.705999
lod_7258_1,HOUSTON 56_115 kV/HOUSTON 56 0/HOUSTON 56_115 kV/HOUST_1/115.000000,HOUSTON 56 0,44.685287,0.962129,42.993000,12.181000
lod_7404_1,HOUSTON 57_115 kV/HOUSTON 57 0/HOUSTON 57_115 kV/HOUST_1/115.000000,HOUSTON 57 0,95.285744,0.962127,91.677002,25.975000
lod_7404_2,HOUSTON 57_115 kV/HOUSTON 57 0/HOUSTON 57_115 kV/HOUST_1/115.000000,HOUSTON 57 0,89.439255,0.962128,86.052002,24.381001
lod_7181_1,HOUSTON 58_115 kV/HOUSTON 58 0/HOUSTON 58_115 kV/HOUST_1/115.000000,HOUSTON 58 0,154.844452,0.962127,148.979996,42.210999
lod_7256_1,HOUSTON 59_115 kV/HOUSTON 59 0/HOUSTON 59_115 kV/HOUST_1/115.000000,HOUSTON 59 0,90.281273,0.962126,86.862000,24.611000
lod_7330_1,HOUSTON 60_115 kV/HOUSTON 60 0/HOUSTON 60_115 kV/HOUST_1/115.000000,HOUSTON 60 0,54.538456,0.962128,52.473000,14.867000
lod_7330_2,HOUSTON 60_115 kV/HOUSTON 60 0/HOUSTON 60_115 kV/HOUST_1/115.000000,HOUSTON 60 0,149.231903,0.962127,143.580002,40.681000
lod_7362_1,HOUSTON 61_115 kV/HOUSTON 61 0/HOUSTON 61_115 kV/HOUST_1/115.000000,HOUSTON 61 0,58.224125,0.962127,56.019001,15.872000
lod_7298_1,HOUSTON 62_115 kV/HOUSTON 62 0/HOUSTON 62_115 kV/HOUST_1/115.000000,HOUSTON 62 0,105.219963,0.962127,101.235001,28.683001
lod_7240_1,HOUSTON 63_115 kV/HOUSTON 63 0/HOUSTON 63_115 kV/HOUST_1/115.000000,HOUSTON 63 0,111.927155,0.962126,107.688004,30.511999
lod_7417_1,HOUSTON 64_115 kV/HOUSTON 64 0/HOUSTON 64_115 kV/HOUST_1/115.000000,HOUSTON 64 0,101.737175,0.962126,97.884003,27.733999
lod_7418_1,HOUSTON 65_115 kV/HOUSTON 65 0/HOUSTON 65_115 kV/HOUST_1/115.000000,HOUSTON 65 0,50.120243,0.962126,48.222000,13.663000
lod_7319_1,HOUSTON 66_115 kV/HOUSTON 66 0/HOUSTON 66_115 kV/HOUST_1/115.000000,HOUSTON 66 0,31.380371,0.962130,30.191999,8.554000
lod_7117_1,HOUSTON 67_115 kV/HOUSTON 67 0/HOUSTON 67_115 kV/HOUST_1/115.000000,HOUSTON 67 0,87.334740,0.962126,84.027000,23.808001
lod_7388_1,HOUSTON 68_115 kV/HOUSTON 68 0/HOUSTON 68_115 kV/HOUST_1/115.000000,HOUSTON 68 0,130.925674,0.962126,125.967003,35.691002
lod_7292_1,HOUSTON 69_115 kV/HOUSTON 69 0/HOUSTON 69_115 kV/HOUST_1/115.000000,HOUSTON 69 0,97.802055,0.962127,94.098000,26.660999
lod_7231_1,HOUSTON 7_115 kV/HOUSTON 7 0/HOUSTON 7_115 kV/HOUST_1/115.000000,HOUSTON 7 0,52.848644,0.962125,50.847000,14.407000
lod_7241_1,HOUSTON 70_115 kV/HOUSTON 70 0/HOUSTON 70_115 kV/HOUST_1/115.000000,HOUSTON 70 0,108.431725,0.962126,104.324997,29.559000
lod_7386_1,HOUSTON 71_115 kV/HOUSTON 71 0/HOUSTON 71_115 kV/HOUST_1/115.000000,HOUSTON 71 0,116.201965,0.962127,111.801003,31.677000
lod_7028_1,HOUSTON 72_115 kV/HOUSTON 72 0/HOUSTON 72_115 kV/HOUST_1/115.000000,HOUSTON 72 0,80.044456,0.962128,77.013000,21.820000
lod_7017_1,HOUSTON 73_115 kV/HOUSTON 73 0/HOUSTON 73_115 kV/HOUST_1/115.000000,HOUSTON 73 0,141.171692,0.962126,135.824997,38.484001
lod_7248_1,HOUSTON 74_115 kV/HOUSTON 74 0/HOUSTON 74_115 kV/HOUST_1/115.000000,HOUSTON 74 0,106.947411,0.962127,102.897003,29.153999
lod_7248_2,HOUSTON 74_115 kV/HOUSTON 74 0/HOUSTON 74_115 kV/HOUST_1/115.000000,HOUSTON 74 0,122.254219,0.962126,117.624001,33.327000
lod_7385_1,HOUSTON 75_115 kV/HOUSTON 75 0/HOUSTON 75_115 kV/HOUST_1/115.000000,HOUSTON 75 0,140.566757,0.962126,135.242996,38.319000
lod_7223_1,HOUSTON 76_115 kV/HOUSTON 76 0/HOUSTON 76_115 kV/HOUST_1/115.000000,HOUSTON 76 0,51.576408,0.962126,49.623001,14.060000
lod_7183_1,HOUSTON 77_115 kV/HOUSTON 77 0/HOUSTON 77_115 kV/HOUST_1/115.000000,HOUSTON 77 0,224.406082,0.962126,215.906998,61.174000
lod_7147_1,HOUSTON 78_115 kV/HOUSTON 78 0/HOUSTON 78_115 kV/HOUST_1/115.000000,HOUSTON 78 0,49.147453,0.962125,47.285999,13.398000
lod_7093_1,HOUSTON 79_115 kV/HOUSTON 79 0/HOUSTON 79_115 kV/HOUST_1/115.000000,HOUSTON 79 0,113.451721,0.962127,109.154999,30.927000
lod_7174_1,HOUSTON 8_115 kV/HOUSTON 8 0/HOUSTON 8_115 kV/HOUST_1/115.000000,HOUSTON 8 0,78.426201,0.962127,75.456001,21.379000
lod_7174_2,HOUSTON 8_115 kV/HOUSTON 8 0/HOUSTON 8_115 kV/HOUST_1/115.000000,HOUSTON 8 0,51.155396,0.962127,49.217999,13.945000
lod_7013_1,HOUSTON 80_115 kV/HOUSTON 80 0/HOUSTON 80_115 kV/HOUST_1/115.000000,HOUSTON 80 0,143.485123,0.962128,138.050995,39.113998
lod_7225_1,HOUSTON 81_115 kV/HOUSTON 81 0/HOUSTON 81_115 kV/HOUST_1/115.000000,HOUSTON 81 0,115.824631,0.962127,111.438004,31.573999
lod_7089_1,HOUSTON 82_115 kV/HOUSTON 82 0/HOUSTON 82_115 kV/HOUST_1/115.000000,HOUSTON 82 0,72.832314,0.962128,70.073997,19.854000
lod_7221_1,HOUSTON 83_115 kV/HOUSTON 83 0/HOUSTON 83_115 kV/HOUST_1/115.000000,HOUSTON 83 0,176.253265,0.962127,169.578003,48.047001
lod_7220_1,HOUSTON 84_115 kV/HOUSTON 84 0/HOUSTON 84_115 kV/HOUST_1/115.000000,HOUSTON 84 0,146.833984,0.962127,141.272995,40.027000
lod_7296_1,HOUSTON 85_115 kV/HOUSTON 85 0/HOUSTON 85_115 kV/HOUST_1/115.000000,HOUSTON 85 0,97.533928,0.962127,93.839996,26.587999
lod_7425_1,HOUSTON 86_115 kV/HOUSTON 86 0/HOUSTON 86_115 kV/HOUST_1/115.000000,HOUSTON 86 0,110.149704,0.962127,105.977997,30.027000
lod_7427_1,HOUSTON 87_115 kV/HOUSTON 87 0/HOUSTON 87_115 kV/HOUST_1/115.000000,HOUSTON 87 0,162.611542,0.962127,156.453003,44.327999
lod_7101_1,HOUSTON 88_115 kV/HOUSTON 88 0/HOUSTON 88_115 kV/HOUST_1/115.000000,HOUSTON 88 0,220.876190,0.962127,212.511002,60.210999
lod_7246_1,HOUSTON 89_115 kV/HOUSTON 89 0/HOUSTON 89_115 kV/HOUST_1/115.000000,HOUSTON 89 0,207.359467,0.962126,199.505997,56.527000
lod_7016_1,HOUSTON 9_115 kV/HOUSTON 9 0/HOUSTON 9_115 kV/HOUST_1/115.000000,HOUSTON 9 0,88.931152,0.962126,85.563004,24.243000
lod_7229_1,HOUSTON 90_115 kV/HOUSTON 90 2/HOUSTON 90_115 kV/HOUST_1/115.000000,HOUSTON 90 2,296.645844,0.962127,285.411011,80.865997
lod_7396_1,HOUSTON 91_115 kV/HOUSTON 91 0/HOUSTON 91_115 kV/HOUST_1/115.000000,HOUSTON 91 0,26.497467,0.962130,25.493999,7.223000
lod_7394_1,HUFFMAN_115 kV/HUFFMAN 0/HUFFMAN_115 kV/HUFFM_1/115.000000,HUFFMAN 0,38.885632,0.962129,37.412998,10.600000
lod_7387_1,HUMBLE 1_115 kV/HUMBLE 1 0/HUMBLE 1_115 kV/HUMBL_1/115.000000,HUMBLE 1 0,167.061066,0.962127,160.733994,45.541000
lod_7291_1,HUMBLE 2_115 kV/HUMBLE 2 0/HUMBLE 2_115 kV/HUMBL_1/115.000000,HUMBLE 2 0,105.924622,0.962128,101.913002,28.875000
lod_7219_1,HUNGERFORD_115 kV/HUNGERFORD 0/HUNGERFORD_115 kV/HUNGE_1/115.000000,HUNGERFORD 0,1.063310,0.962090,1.023000,0.290000
lod_7219_2,HUNGERFORD_115 kV/HUNGERFORD 0/HUNGERFORD_115 kV/HUNGE_1/115.000000,HUNGERFORD 0,0.239971,0.962617,0.231000,0.065000
lod_7001_1,INEZ_115 kV/INEZ 0/INEZ_115 kV/INEZ__1/115.000000,INEZ 0,9.666086,0.962127,9.300000,2.635000
lod_7049_1,KATY 1_115 kV/KATY 1 2/KATY 1_115 kV/KATY _1/115.000000,KATY 1 2,294.291870,0.962126,283.145996,80.224998
lod_7410_1,KATY 2_115 kV/KATY 2 1/KATY 2_115 kV/KATY _1/115.000000,KATY 2 1,224.156647,0.962126,215.667007,61.105999
lod_7343_1,KATY 3_115 kV/KATY 3 2/KATY 3_115 kV/KATY _1/115.000000,KATY 3 2,192.074493,0.962127,184.800003,52.360001
lod_7315_1,KATY 4_115 kV/KATY 4 0/KATY 4_115 kV/KATY _1/115.000000,KATY 4 0,72.040291,0.962128,69.311996,19.638000
lod_7158_1,KINGWOOD 1_115 kV/KINGWOOD 1 0/KINGWOOD 1_115 kV/KINGW_1/115.000000,KINGWOOD 1 0,81.450890,0.962126,78.365997,22.204000
lod_7173_1,KINGWOOD 2_115 kV/KINGWOOD 2 0/KINGWOOD 2_115 kV/KINGW_1/115.000000,KINGWOOD 2 0,116.965828,0.962127,112.536003,31.885000
lod_7232_1,LA MARQUE_115 kV/LA MARQUE 0/LA MARQUE_115 kV/LA MA_1/115.000000,LA MARQUE 0,44.613720,0.962126,42.924000,12.162000
lod_7419_1,LA PORTE_115 kV/LA PORTE 0/LA PORTE_115 kV/LA PO_1/115.000000,LA PORTE 0,111.209854,0.962127,106.998001,30.316000
lod_7313_1,LAKE JACKSON_115 kV/LAKE JACKSON 1/LAKE JACKSON_115 kV/LAKE _1/115.000000,LAKE JACKSON 1,89.610817,0.962127,86.217003,24.427999
lod_7132_1,LAPORTE_115 kV/LAPORTE 2/LAPORTE_115 kV/LAPOR_1/115.000000,LAPORTE 2,75.616760,0.962128,72.752998,20.613001
lod_7084_1,LEAGUE CITY_115 kV/LEAGUE CITY 1/LEAGUE CITY_115 kV/LEAGU_1/115.000000,LEAGUE CITY 1,223.193054,0.962127,214.740005,60.842999
lod_7238_1,LIBERTY_115 kV/LIBERTY 0/LIBERTY_115 kV/LIBER_1/115.000000,LIBERTY 0,49.730553,0.962125,47.847000,13.557000
lod_7085_1,LIVERPOOL_115 kV/LIVERPOOL 0/LIVERPOOL_115 kV/LIVER_1/115.000000,LIVERPOOL 0,4.265605,0.962114,4.104000,1.163000
lod_7129_1,LOLITA_115 kV/LOLITA 0/LOLITA_115 kV/LOLIT_1/115.000000,LOLITA 0,3.760392,0.962134,3.618000,1.025000
lod_7129_2,LOLITA_115 kV/LOLITA 0/LOLITA_115 kV/LOLIT_1/115.000000,LOLITA 0,1.593250,0.962184,1.533000,0.434000
lod_7432_1,MADISONVILLE_115 kV/MADISONVILLE 0/MADISONVILLE_115 kV/MADIS_1/115.000000,MADISONVILLE 0,23.844067,0.962126,22.941000,6.500000
lod_7421_1,MAGNOLIA 1_115 kV/MAGNOLIA 1 1/MAGNOLIA 1_115 kV/MAGNO_1/115.000000,MAGNOLIA 1 1,94.213226,0.962126,90.644997,25.683001
lod_7050_1,MAGNOLIA 2_115 kV/MAGNOLIA 2 0/MAGNOLIA 2_115 kV/MAGNO_1/115.000000,MAGNOLIA 2 0,74.865532,0.962125,72.029999,20.409000
lod_7244_1,MANVEL_115 kV/MANVEL 0/MANVEL_115 kV/MANVE_1/115.000000,MANVEL 0,39.512409,0.962128,38.015999,10.771000
lod_7052_1,MISSOURI CITY 1_115 kV/MISSOURI CITY 1 0/MISSOURI CITY 1_115 kV/MISSO_1/115.000000,MISSOURI CITY 1 0,110.860687,0.962126,106.662003,30.221001
lod_7185_1,MISSOURI CITY 2_115 kV/MISSOURI CITY 2 1/MISSOURI CITY 2_115 kV/MISSO_1/115.000000,MISSOURI CITY 2 1,175.576767,0.962126,168.927002,47.862999
lod_7279_1,MONT BELVIEU_115 kV/MONT BELVIEU 1/MONT BELVIEU_115 kV/MONT _1/115.000000,MONT BELVIEU 1,154.367401,0.962127,148.520996,42.081001
lod_7218_1,MONTGOMERY_115 kV/MONTGOMERY 0/MONTGOMERY_115 kV/MONTG_1/115.000000,MONTGOMERY 0,50.001842,0.962125,48.108002,13.631000
lod_7339_1,NEEDVILLE_115 kV/NEEDVILLE 0/NEEDVILLE_115 kV/NEEDV_1/115.000000,NEEDVILLE 0,33.298065,0.962128,32.036999,9.077000
lod_7143_1,NEW CANEY_115 kV/NEW CANEY 0/NEW CANEY_115 kV/NEW C_1/115.000000,NEW CANEY 0,62.321323,0.962127,59.960999,16.989000
lod_7020_1,NURSERY_115 kV/NURSERY 2/NURSERY_115 kV/NURSE_1/115.000000,NURSERY 2,0.392852,0.962193,0.378000,0.107000
lod_7020_2,NURSERY_115 kV/NURSERY 2/NURSERY_115 kV/NURSE_1/115.000000,NURSERY 2,77.958626,0.962126,75.005997,21.252001
lod_7153_1,PALACIOS_115 kV/PALACIOS 0/PALACIOS_115 kV/PALAC_1/115.000000,PALACIOS 0,0.190245,0.961920,0.183000,0.052000
lod_7153_2,PALACIOS_115 kV/PALACIOS 0/PALACIOS_115 kV/PALAC_1/115.000000,PALACIOS 0,22.328701,0.962125,21.483000,6.087000
lod_7153_3,PALACIOS_115 kV/PALACIOS 0/PALACIOS_115 kV/PALAC_1/115.000000,PALACIOS 0,0.115248,0.963144,0.111000,0.031000
lod_7153_4,PALACIOS_115 kV/PALACIOS 0/PALACIOS_115 kV/PALAC_1/115.000000,PALACIOS 0,0.539416,0.962151,0.519000,0.147000
lod_7153_5,PALACIOS_115 kV/PALACIOS 0/PALACIOS_115 kV/PALAC_1/115.000000,PALACIOS 0,4.062997,0.962098,3.909000,1.108000
