Nombre,Subestacion_i,Nodo_i,Subestacion_j,Nodo_j,V_nom[kV],Longitud [km],R[Ohm/km],R[pu],X[Ohm/km],X[pu],C[uF/km],R0[Ohm/km],X0[Ohm/km],C0[uF/km],I_nominal [kA],Carga_maxima [%],Fuera_servicio
lne_5250_5385_3,DALLAS 5_161 kV/DALLAS 5 0/DALLAS 5_161 kV/DALLA_1/161.000000,DALLAS 5 0,DALLAS 3_161 kV/DALLAS 3 1/DALLAS 3_161 kV/DALLA_1/161.000000,DALLAS 3 1,161.000000,1.000000,0.386223,0.001490,2.929073,0.011300,0.060684,0.000000,0.000000,0.000000,1.793013,100.000000,0.000000
lne_5250_5385_4,DALLAS 5_161 kV/DALLAS 5 0/DALLAS 5_161 kV/DALLA_1/161.000000,DALLAS 5 0,DALLAS 3_161 kV/DALLAS 3 1/DALLAS 3_161 kV/DALLA_1/161.000000,DALLAS 3 1,161.000000,1.000000,0.386223,0.001490,2.929073,0.011300,0.060684,0.000000,0.000000,0.000000,1.793013,100.000000,0.000000
lne_5251_5478_1,GRAND PRAIRIE 2_161 kV/GRAND PRAIRIE 2 0/GRAND PRAIRIE 2_161 kV/GRAND_1/161.000000,GRAND PRAIRIE 2 0,IRVING 3_161 kV/IRVING 3 0/IRVING 3_161 kV/IRVIN_1/161.000000,IRVING 3 0,161.000000,1.000000,0.334381,0.001290,2.449534,0.009450,0.054851,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5251_5478_2,GRAND PRAIRIE 2_161 kV/GRAND PRAIRIE 2 0/GRAND PRAIRIE 2_161 kV/GRAND_1/161.000000,GRAND PRAIRIE 2 0,IRVING 3_161 kV/IRVING 3 0/IRVING 3_161 kV/IRVIN_1/161.000000,IRVING 3 0,161.000000,1.000000,0.334381,0.001290,2.449534,0.009450,0.054851,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5252_5340_1,DALLAS 22_161 kV/DALLAS 22 0/DALLAS 22_161 kV/DALLA_1/161.000000,DALLAS 22 0,DALLAS 29_161 kV/DALLAS 29 0/DALLAS 29_161 kV/DALLA_1/161.000000,DALLAS 29 0,161.000000,1.000000,1.446392,0.005580,6.143277,0.023700,0.121265,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5252_5436_1,DALLAS 22_161 kV/DALLAS 22 0/DALLAS 22_161 kV/DALLA_1/161.000000,DALLAS 22 0,DALLAS 18_161 kV/DALLAS 18 0/DALLAS 18_161 kV/DALLA_1/161.000000,DALLAS 18 0,161.000000,1.000000,0.344749,0.001330,1.516379,0.005850,0.027835,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5253_5370_1,FLOWER MOUND 1_161 kV/FLOWER MOUND 1 0/FLOWER MOUND 1_161 kV/FLOWE_1/161.000000,FLOWER MOUND 1 0,LEWISVILLE 2_161 kV/LEWISVILLE 2 0/LEWISVILLE 2_161 kV/LEWIS_1/161.000000,LEWISVILLE 2 0,161.000000,1.000000,0.326605,0.001260,2.478048,0.009560,0.051371,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5253_5370_2,FLOWER MOUND 1_161 kV/FLOWER MOUND 1 0/FLOWER MOUND 1_161 kV/FLOWE_1/161.000000,FLOWER MOUND 1 0,LEWISVILLE 2_161 kV/LEWISVILLE 2 0/LEWISVILLE 2_161 kV/LEWIS_1/161.000000,LEWISVILLE 2 0,161.000000,1.000000,0.326605,0.001260,2.478048,0.009560,0.051371,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5254_5332_1,ROANOKE_161 kV/ROANOKE 0/ROANOKE_161 kV/ROANO_1/161.000000,ROANOKE 0,FORT WORTH 16_161 kV/FORT WORTH 16 0/FORT WORTH 16_161 kV/FORT _1/161.000000,FORT WORTH 16 0,161.000000,1.000000,1.982957,0.007650,8.743154,0.033730,0.160663,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5254_5420_1,ROANOKE_161 kV/ROANOKE 0/ROANOKE_161 kV/ROANO_1/161.000000,ROANOKE 0,FORT WORTH 10_161 kV/FORT WORTH 10 0/FORT WORTH 10_161 kV/FORT _1/161.000000,FORT WORTH 10 0,161.000000,1.000000,0.523604,0.002020,3.973689,0.015330,0.082378,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5254_5420_2,ROANOKE_161 kV/ROANOKE 0/ROANOKE_161 kV/ROANO_1/161.000000,ROANOKE 0,FORT WORTH 10_161 kV/FORT WORTH 10 0/FORT WORTH 10_161 kV/FORT _1/161.000000,FORT WORTH 10 0,161.000000,1.000000,0.523604,0.002020,3.973689,0.015330,0.082378,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5254_5457_1,ROANOKE_161 kV/ROANOKE 0/ROANOKE_161 kV/ROANO_1/161.000000,ROANOKE 0,COLLEYVILLE_161 kV/COLLEYVILLE 0/COLLEYVILLE_161 kV/COLLE_1/161.000000,COLLEYVILLE 0,161.000000,1.000000,1.643391,0.006340,7.237144,0.027920,0.132931,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5256_5257_1,FORRESTON_161 kV/FORRESTON 0/FORRESTON_161 kV/FORRE_1/161.000000,FORRESTON 0,ITALY_161 kV/ITALY 0/ITALY_161 kV/ITALY_1/161.000000,ITALY 0,161.000000,1.000000,0.536565,0.002070,3.032757,0.011700,0.064368,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5256_5427_1,FORRESTON_161 kV/FORRESTON 0/FORRESTON_161 kV/FORRE_1/161.000000,FORRESTON 0,WAXAHACHIE 2_161 kV/WAXAHACHIE 2 0/WAXAHACHIE 2_161 kV/WAXAH_1/161.000000,WAXAHACHIE 2 0,161.000000,1.000000,1.228655,0.004740,7.198262,0.027770,0.141936,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5256_5439_1,FORRESTON_161 kV/FORRESTON 0/FORRESTON_161 kV/FORRE_1/161.000000,FORRESTON 0,WAXAHACHIE 1_161 kV/WAXAHACHIE 1 0/WAXAHACHIE 1_161 kV/WAXAH_1/161.000000,WAXAHACHIE 1 0,161.000000,1.000000,0.959077,0.003700,7.291578,0.028130,0.151146,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5258_5308_1,FORNEY_161 kV/FORNEY 0/FORNEY_161 kV/FORNE_1/161.000000,FORNEY 0,SUNNYVALE_161 kV/SUNNYVALE 0/SUNNYVALE_161 kV/SUNNY_1/161.000000,SUNNYVALE 0,161.000000,1.000000,0.860577,0.003320,5.046819,0.019470,0.099468,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5259_5412_1,LAVON_161 kV/LAVON 0/LAVON_161 kV/LAVON_1/161.000000,LAVON 0,WYLIE_161 kV/WYLIE 0/WYLIE_161 kV/WYLIE_1/161.000000,WYLIE 0,161.000000,1.000000,0.603959,0.002330,3.538217,0.013650,0.069689,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5260_5317_1,GLEN ROSE 1_500 kV/GLEN ROSE 1 0/GLEN ROSE 1_500 kV/GLEN _1/500.000000,GLEN ROSE 1 0,GRANBURY 1_500 kV/GRANBURY 1 0/GRANBURY 1_500 kV/GRANB_1/500.000000,GRANBURY 1 0,500.000000,1.000000,0.100000,0.000040,2.200000,0.000880,0.080723,0.000000,0.000000,0.000000,5.025257,100.000000,0.000000
lne_5264_5471_1,DE LEON_161 kV/DE LEON 0/DE LEON_161 kV/DE LE_1/161.000000,DE LEON 0,MINGUS_161 kV/MINGUS 0/MINGUS_161 kV/MINGU_1/161.000000,MINGUS 0,161.000000,1.000000,1.721154,0.006640,9.730743,0.037540,0.206611,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5265_5483_1,KELLER 1_161 kV/KELLER 1 0/KELLER 1_161 kV/KELLE_1/161.000000,KELLER 1 0,NORTH RICHLAND HILLS 1_161 kV/NORTH RICHLAND HILLS 1 0/NORTH RICHLAND HILLS 1_161 kV/NORTH_1/161.000000,NORTH RICHLAND HILLS 1 0,161.000000,1.000000,0.266986,0.001030,2.034798,0.007850,0.042161,0.000000,0.000000,0.000000,1.466685,100.000000,0.000000
lne_5265_5483_2,KELLER 1_161 kV/KELLER 1 0/KELLER 1_161 kV/KELLE_1/161.000000,KELLER 1 0,NORTH RICHLAND HILLS 1_161 kV/NORTH RICHLAND HILLS 1 0/NORTH RICHLAND HILLS 1_161 kV/NORTH_1/161.000000,NORTH RICHLAND HILLS 1 0,161.000000,1.000000,0.266986,0.001030,2.034798,0.007850,0.042161,0.000000,0.000000,0.000000,1.466685,100.000000,0.000000
lne_5265_5483_3,KELLER 1_161 kV/KELLER 1 0/KELLER 1_161 kV/KELLE_1/161.000000,KELLER 1 0,NORTH RICHLAND HILLS 1_161 kV/NORTH RICHLAND HILLS 1 0/NORTH RICHLAND HILLS 1_161 kV/NORTH_1/161.000000,NORTH RICHLAND HILLS 1 0,161.000000,1.000000,0.266986,0.001030,2.034798,0.007850,0.042161,0.000000,0.000000,0.000000,1.466685,100.000000,0.000000
lne_5266_5287_1,CEDAR HILL_161 kV/CEDAR HILL 0/CEDAR HILL_161 kV/CEDAR_1/161.000000,CEDAR HILL 0,ARLINGTON 2_161 kV/ARLINGTON 2 0/ARLINGTON 2_161 kV/ARLIN_1/161.000000,ARLINGTON 2 0,161.000000,1.000000,0.570262,0.002200,3.336032,0.012870,0.065800,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5267_5466_1,MC GREGOR_161 kV/MC GREGOR 0/MC GREGOR_161 kV/MC GR_1/161.000000,MC GREGOR 0,GATESVILLE 3_161 kV/GATESVILLE 3 0/GATESVILLE 3_161 kV/GATES_1/161.000000,GATESVILLE 3 0,161.000000,1.000000,2.249943,0.008680,9.909597,0.038230,0.182051,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5267_5470_1,MC GREGOR_161 kV/MC GREGOR 0/MC GREGOR_161 kV/MC GR_1/161.000000,MC GREGOR 0,WOODWAY_161 kV/WOODWAY 0/WOODWAY_161 kV/WOODW_1/161.000000,WOODWAY 0,161.000000,1.000000,3.185691,0.012290,14.036220,0.054150,0.257982,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5268_5288_1,COMMERCE_161 kV/COMMERCE 0/COMMERCE_161 kV/COMME_1/161.000000,COMMERCE 0,WOLFE CITY_161 kV/WOLFE CITY 0/WOLFE CITY_161 kV/WOLFE_1/161.000000,WOLFE CITY 0,161.000000,1.000000,2.050351,0.007910,8.722416,0.033650,0.172227,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5269_5427_1,MIDLOTHIAN 2_161 kV/MIDLOTHIAN 2 0/MIDLOTHIAN 2_161 kV/MIDLO_1/161.000000,MIDLOTHIAN 2 0,WAXAHACHIE 2_161 kV/WAXAHACHIE 2 0/WAXAHACHIE 2_161 kV/WAXAH_1/161.000000,WAXAHACHIE 2 0,161.000000,1.000000,0.842432,0.003250,6.164014,0.023780,0.137843,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5269_5445_1,MIDLOTHIAN 2_161 kV/MIDLOTHIAN 2 0/MIDLOTHIAN 2_161 kV/MIDLO_1/161.000000,MIDLOTHIAN 2 0,MIDLOTHIAN 1_161 kV/MIDLOTHIAN 1 1/MIDLOTHIAN 1_161 kV/MIDLO_1/161.000000,MIDLOTHIAN 1 1,161.000000,1.000000,0.440657,0.001700,3.234941,0.012480,0.072350,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5269_5445_2,MIDLOTHIAN 2_161 kV/MIDLOTHIAN 2 0/MIDLOTHIAN 2_161 kV/MIDLO_1/161.000000,MIDLOTHIAN 2 0,MIDLOTHIAN 1_161 kV/MIDLOTHIAN 1 1/MIDLOTHIAN 1_161 kV/MIDLO_1/161.000000,MIDLOTHIAN 1 1,161.000000,1.000000,0.440657,0.001700,3.234941,0.012480,0.072350,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5270_5389_1,WEST_161 kV/WEST 0/WEST_161 kV/WEST__1/161.000000,WEST 0,WACO 2_161 kV/WACO 2 1/WACO 2_161 kV/WACO _1/161.000000,WACO 2 1,161.000000,1.000000,2.055535,0.007930,12.042900,0.046460,0.237413,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5270_5437_1,WEST_161 kV/WEST 0/WEST_161 kV/WEST__1/161.000000,WEST 0,ELM MOTT_161 kV/ELM MOTT 0/ELM MOTT_161 kV/ELM M_1/161.000000,ELM MOTT 0,161.000000,1.000000,2.294008,0.008850,9.751480,0.037620,0.192591,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5270_5474_1,WEST_161 kV/WEST 0/WEST_161 kV/WEST__1/161.000000,WEST 0,ABBOTT_161 kV/ABBOTT 0/ABBOTT_161 kV/ABBOT_1/161.000000,ABBOTT 0,161.000000,1.000000,1.329747,0.005130,7.786669,0.030040,0.153500,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5271_5390_1,BARTLETT_161 kV/BARTLETT 0/BARTLETT_161 kV/BARTL_1/161.000000,BARTLETT 0,ROGERS_161 kV/ROGERS 0/ROGERS_161 kV/ROGER_1/161.000000,ROGERS 0,161.000000,1.000000,1.967404,0.007590,8.673166,0.033460,0.159333,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5272_5467_1,DALLAS 16_161 kV/DALLAS 16 0/DALLAS 16_161 kV/DALLA_1/161.000000,DALLAS 16 0,DALLAS 25_161 kV/DALLAS 25 0/DALLAS 25_161 kV/DALLA_1/161.000000,DALLAS 25 0,161.000000,1.000000,0.279947,0.001080,1.233840,0.004760,0.022718,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5273_5339_1,COPPELL_161 kV/COPPELL 0/COPPELL_161 kV/COPPE_1/161.000000,COPPELL 0,SOUTHLAKE_161 kV/SOUTHLAKE 0/SOUTHLAKE_161 kV/SOUTH_1/161.000000,SOUTHLAKE 0,161.000000,1.000000,1.682273,0.006490,7.161973,0.027630,0.141425,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5273_5422_1,COPPELL_161 kV/COPPELL 0/COPPELL_161 kV/COPPE_1/161.000000,COPPELL 0,LEWSIVILLE_161 kV/LEWSIVILLE 0/LEWSIVILLE_161 kV/LEWSI_1/161.000000,LEWSIVILLE 0,161.000000,1.000000,0.528788,0.002040,3.097559,0.011950,0.061093,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5274_5329_1,WILMER_161 kV/WILMER 0/WILMER_161 kV/WILME_1/161.000000,WILMER 0,DALLAS 17_161 kV/DALLAS 17 0/DALLAS 17_161 kV/DALLA_1/161.000000,DALLAS 17 0,161.000000,1.000000,1.239024,0.004780,7.260472,0.028010,0.143164,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5274_5374_1,WILMER_161 kV/WILMER 0/WILMER_161 kV/WILME_1/161.000000,WILMER 0,BALCH SPRINGS_161 kV/BALCH SPRINGS 0/BALCH SPRINGS_161 kV/BALCH_1/161.000000,BALCH SPRINGS 0,161.000000,1.000000,1.472313,0.005680,6.267698,0.024180,0.123721,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5275_5476_1,DAWSON_161 kV/DAWSON 0/DAWSON_161 kV/DAWSO_1/161.000000,DAWSON 0,CORSICANA 1_161 kV/CORSICANA 1 0/CORSICANA 1_161 kV/CORSI_1/161.000000,CORSICANA 1 0,161.000000,1.000000,2.786508,0.010750,16.330231,0.063000,0.321941,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5276_5359_1,MART_161 kV/MART 0/MART_161 kV/MART__1/161.000000,MART 0,RIESEL 1_161 kV/RIESEL 1 1/RIESEL 1_161 kV/RIESE_1/161.000000,RIESEL 1 1,161.000000,1.000000,1.404918,0.005420,7.937010,0.030620,0.168543,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5277_5315_1,LITTLE ELM_161 kV/LITTLE ELM 0/LITTLE ELM_161 kV/LITTL_1/161.000000,LITTLE ELM 0,DENTON 6_161 kV/DENTON 6 0/DENTON 6_161 kV/DENTO_1/161.000000,DENTON 6 0,161.000000,1.000000,2.470271,0.009530,10.884230,0.041990,0.200062,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5278_5280_1,TEMPLE 2_161 kV/TEMPLE 2 0/TEMPLE 2_161 kV/TEMPL_1/161.000000,TEMPLE 2 0,TEMPLE 1_161 kV/TEMPLE 1 1/TEMPLE 1_161 kV/TEMPL_1/161.000000,TEMPLE 1 1,161.000000,1.000000,0.523604,0.002020,3.069046,0.011840,0.060479,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5278_5390_1,TEMPLE 2_161 kV/TEMPLE 2 0/TEMPLE 2_161 kV/TEMPL_1/161.000000,TEMPLE 2 0,ROGERS_161 kV/ROGERS 0/ROGERS_161 kV/ROGER_1/161.000000,ROGERS 0,161.000000,1.000000,1.674496,0.006460,7.382300,0.028480,0.135694,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5279_5358_1,TEMPLE 1_500 kV/TEMPLE 1 0/TEMPLE 1_500 kV/TEMPL_1/500.000000,TEMPLE 1 0,RIESEL 1_500 kV/RIESEL 1 0/RIESEL 1_500 kV/RIESE_1/500.000000,RIESEL 1 0,500.000000,1.000000,1.850000,0.000740,22.525000,0.009010,0.634816,0.000000,0.000000,0.000000,2.332495,100.000000,0.000000
lne_5280_5461_1,TEMPLE 1_161 kV/TEMPLE 1 1/TEMPLE 1_161 kV/TEMPL_1/161.000000,TEMPLE 1 1,TEMPLE 3_161 kV/TEMPLE 3 0/TEMPLE 3_161 kV/TEMPL_1/161.000000,TEMPLE 3 0,161.000000,1.000000,0.637657,0.002460,4.849819,0.018710,0.100491,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5284_5454_1,QUINLAN_161 kV/QUINLAN 0/QUINLAN_161 kV/QUINL_1/161.000000,QUINLAN 0,GREENVILLE 2_161 kV/GREENVILLE 2 0/GREENVILLE 2_161 kV/GREEN_1/161.000000,GREENVILLE 2 0,161.000000,1.000000,0.977222,0.003770,7.151604,0.027590,0.160049,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5289_5436_1,DALLAS 26_161 kV/DALLAS 26 0/DALLAS 26_161 kV/DALLA_1/161.000000,DALLAS 26 0,DALLAS 18_161 kV/DALLAS 18 0/DALLAS 18_161 kV/DALLA_1/161.000000,DALLAS 18 0,161.000000,1.000000,0.124421,0.000480,0.951301,0.003670,0.019648,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5289_5436_2,DALLAS 26_161 kV/DALLAS 26 0/DALLAS 26_161 kV/DALLA_1/161.000000,DALLAS 26 0,DALLAS 18_161 kV/DALLAS 18 0/DALLAS 18_161 kV/DALLA_1/161.000000,DALLAS 18 0,161.000000,1.000000,0.124421,0.000480,0.951301,0.003670,0.019648,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5290_5345_1,WHITNEY_161 kV/WHITNEY 0/WHITNEY_161 kV/WHITN_1/161.000000,WHITNEY 0,HILLSBORO_161 kV/HILLSBORO 0/HILLSBORO_161 kV/HILLS_1/161.000000,HILLSBORO 0,161.000000,1.000000,1.588957,0.006130,9.313416,0.035930,0.183586,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5291_5292_1,FORT WORTH 25_161 kV/FORT WORTH 25 0/FORT WORTH 25_161 kV/FORT _1/161.000000,FORT WORTH 25 0,FORT WORTH 27_161 kV/FORT WORTH 27 0/FORT WORTH 27_161 kV/FORT _1/161.000000,FORT WORTH 27 0,161.000000,1.000000,0.692091,0.002670,4.051452,0.015630,0.079820,0.000000,0.000000,0.000000,1.466685,100.000000,0.000000
lne_5291_5429_1,FORT WORTH 25_161 kV/FORT WORTH 25 0/FORT WORTH 25_161 kV/FORT _1/161.000000,FORT WORTH 25 0,FORT WORTH 18_161 kV/FORT WORTH 18 0/FORT WORTH 18_161 kV/FORT _1/161.000000,FORT WORTH 18 0,161.000000,1.000000,1.410102,0.005440,6.221040,0.024000,0.114306,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5291_5438_1,FORT WORTH 25_161 kV/FORT WORTH 25 0/FORT WORTH 25_161 kV/FORT _1/161.000000,FORT WORTH 25 0,FORT WORTH 17_161 kV/FORT WORTH 17 0/FORT WORTH 17_161 kV/FORT _1/161.000000,FORT WORTH 17 0,161.000000,1.000000,1.811878,0.006990,7.994036,0.030840,0.146951,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5292_5312_1,FORT WORTH 27_161 kV/FORT WORTH 27 0/FORT WORTH 27_161 kV/FORT _1/161.000000,FORT WORTH 27 0,AZLE_161 kV/AZLE 0/AZLE_161 kV/AZLE__1/161.000000,AZLE 0,161.000000,1.000000,1.036840,0.004000,4.416938,0.017040,0.087188,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5293_5338_1,JOSHUA_161 kV/JOSHUA 0/JOSHUA_161 kV/JOSHU_1/161.000000,JOSHUA 0,GRANBURY 3_161 kV/GRANBURY 3 0/GRANBURY 3_161 kV/GRANB_1/161.000000,GRANBURY 3 0,161.000000,1.000000,1.047208,0.004040,7.962931,0.030720,0.165064,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5293_5338_2,JOSHUA_161 kV/JOSHUA 0/JOSHUA_161 kV/JOSHU_1/161.000000,JOSHUA 0,GRANBURY 3_161 kV/GRANBURY 3 0/GRANBURY 3_161 kV/GRANB_1/161.000000,GRANBURY 3 0,161.000000,1.000000,1.047208,0.004040,7.962931,0.030720,0.165064,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5293_5402_1,JOSHUA_161 kV/JOSHUA 0/JOSHUA_161 kV/JOSHU_1/161.000000,JOSHUA 0,GRANBURY 2_161 kV/GRANBURY 2 1/GRANBURY 2_161 kV/GRANB_1/161.000000,GRANBURY 2 1,161.000000,1.000000,0.920196,0.003550,6.747237,0.026030,0.150942,0.000000,0.000000,0.000000,1.466685,100.000000,0.000000
lne_5293_5402_2,JOSHUA_161 kV/JOSHUA 0/JOSHUA_161 kV/JOSHU_1/161.000000,JOSHUA 0,GRANBURY 2_161 kV/GRANBURY 2 1/GRANBURY 2_161 kV/GRANB_1/161.000000,GRANBURY 2 1,161.000000,1.000000,0.920196,0.003550,6.747237,0.026030,0.150942,0.000000,0.000000,0.000000,1.466685,100.000000,0.000000
lne_5295_5304_1,MCKINNEY 1_500 kV/MCKINNEY 1 0/MCKINNEY 1_500 kV/MCKIN_1/500.000000,MCKINNEY 1 0,ALLEN 1_500 kV/ALLEN 1 0/ALLEN 1_500 kV/ALLEN_1/500.000000,ALLEN 1 0,500.000000,1.000000,0.275000,0.000110,3.350000,0.001340,0.094729,0.000000,0.000000,0.000000,2.332495,100.000000,0.000000
lne_5295_5444_1,MCKINNEY 1_500 kV/MCKINNEY 1 0/MCKINNEY 1_500 kV/MCKIN_1/500.000000,MCKINNEY 1 0,MIDLOTHIAN 1_500 kV/MIDLOTHIAN 1 0/MIDLOTHIAN 1_500 kV/MIDLO_1/500.000000,MIDLOTHIAN 1 0,500.000000,1.000000,1.725000,0.000690,35.099998,0.014040,1.038688,0.000000,0.000000,0.000000,3.196211,100.000000,0.000000
lne_5296_5400_1,MCKINNEY 1_161 kV/MCKINNEY 1 1/MCKINNEY 1_161 kV/MCKIN_1/161.000000,MCKINNEY 1 1,MCKINNEY 2_161 kV/MCKINNEY 2 0/MCKINNEY 2_161 kV/MCKIN_1/161.000000,MCKINNEY 2 0,161.000000,1.000000,0.554709,0.002140,4.059228,0.015660,0.090770,0.000000,0.000000,0.000000,1.466685,100.000000,0.000000
lne_5307_5341_1,THE COLONY_161 kV/THE COLONY 0/THE COLONY_161 kV/THE C_1/161.000000,THE COLONY 0,LEWISVILLE 1_161 kV/LEWISVILLE 1 0/LEWISVILLE 1_161 kV/LEWIS_1/161.000000,LEWISVILLE 1 0,161.000000,1.000000,0.287723,0.001110,2.195509,0.008470,0.045538,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5307_5341_2,THE COLONY_161 kV/THE COLONY 0/THE COLONY_161 kV/THE C_1/161.000000,THE COLONY 0,LEWISVILLE 1_161 kV/LEWISVILLE 1 0/LEWISVILLE 1_161 kV/LEWIS_1/161.000000,LEWISVILLE 1 0,161.000000,1.000000,0.287723,0.001110,2.195509,0.008470,0.045538,0.000000,0.000000,0.000000,1.111668,100.000000,0.000000
lne_5308_5351_1,SUNNYVALE_161 kV/SUNNYVALE 0/SUNNYVALE_161 kV/SUNNY_1/161.000000,SUNNYVALE 0,GARLAND 1_161 kV/GARLAND 1 1/GARLAND 1_161 kV/GARLA_1/161.000000,GARLAND 1 1,161.000000,1.000000,0.414736,0.001600,3.043126,0.011740,0.068052,0.000000,0.000000,0.000000,1.466685,100.000000,0.000000
lne_5308_5351_2,SUNNYVALE_161 kV/SUNNYVALE 0/SUNNYVALE_161 kV/SUNNY_1/161.000000,SUNNYVALE 0,GARLAND 1_161 kV/GARLAND 1 1/GARLAND 1_161 kV/GARLA_1/161.000000,GARLAND 1 1,161.000000,1.000000,0.414736,0.001600,3.043126,0.011740,0.068052,0.000000,0.000000,0.000000,1.466685,100.000000,0.000000
lne_5310_5339_1,FORT WORTH 4_161 kV/FORT WORTH 4 0/FORT WORTH 4_161 kV/FORT _1/161.000000,FORT WORTH 4 0,SOUTHLAKE_161 kV/SOUTHLAKE 0/SOUTHLAKE_161 kV/SOUTH_1/161.000000,SOUTHLAKE 0,161.000000,1.000000,1.544892,0.005960,6.806855,0.026260,0.125051,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5310_5379_1,FORT WORTH 4_161 kV/FORT WORTH 4 0/FORT WORTH 4_161 kV/FORT _1/161.000000,FORT WORTH 4 0,FORT WORTH 9_161 kV/FORT WORTH 9 0/FORT WORTH 9_161 kV/FORT _1/161.000000,FORT WORTH 9 0,161.000000,1.000000,0.419920,0.001620,1.845575,0.007120,0.033872,0.000000,0.000000,0.000000,1.466685,100.000000,0.000000
lne_5310_5438_1,FORT WORTH 4_161 kV/FORT WORTH 4 0/FORT WORTH 4_161 kV/FORT _1/161.000000,FORT WORTH 4 0,FORT WORTH 17_161 kV/FORT WORTH 17 0/FORT WORTH 17_161 kV/FORT _1/161.000000,FORT WORTH 17 0,161.000000,1.000000,1.091274,0.004210,6.397303,0.024680,0.126075,0.000000,0.000000,0.000000,0.900093,100.000000,0.000000
lne_5316_5354_1,MESQUITE 3_161 kV/MESQUITE 3 0/MESQUITE 3_161 kV/MESQU_1/161.000000,MESQUITE 3 0,MESQUITE 1_161 kV/MESQUITE 1 0/MESQUITE 1_161 kV/MESQU_1/161.000000,MESQUITE 1 0,161.000000,1.000000,1.340116,0.005170,5.904803,0.022780,0.108576,0.000000,0.000000,0.000000,0.670587,100.000000,0.000000
lne_5317_5388_1,GRANBURY 1_500 kV/GRANBURY 1 0/GRANBURY 1_500 kV/GRANB_1/500.000000,GRANBURY 1 0,WACO 2_500 kV/WACO 2 0/WACO 2_500 kV/WACO _1/500.000000,WACO 2 0,500.000000,1.000000,3.200000,0.001280,38.700001,0.015480,1.090997,0.000000,0.000000,0.000000,2.332495,100.000000,0.000000
